2024-04-28 19:28:36 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:52 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:52 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-cr3pmooh-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:45:48 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-8ytv5k7l-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:45:48 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:45:53 | INFO | request | request.py | get: https://www.temu.com/api/server/_stm
2024-04-28 19:45:56 | INFO | request | request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-04-28 19:45:56 | INFO | request | request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-04-28 19:45:56 | INFO | request | request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-04-28 19:45:56 | INFO | request | request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-04-28 19:45:56 | INFO | request | request.py | get: https://www.temu.com/api/phantom/xg/pfb/l1
2024-04-28 19:46:00 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:00 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:00 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:00 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:04 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:04 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:04 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:04 | INFO | request | request.py | post: https://eu.thtk.temu.com/c/th.gif
2024-04-28 19:46:08 | INFO | temu | temu.py | 开始验证
2024-04-28 19:46:08 | INFO | request | request.py | get: https://www.temu.com/api/adx/cm/ttc?scene=1&type=0
2024-04-28 19:46:11 | INFO | request | request.py | get: https://www.temu.com/api/alexa/homepage/goods_list
2024-04-28 19:46:17 | INFO | request | request.py | post: https://www.temu.com/api/poppy/v1/opt_list?scene=opt_list_all
2024-04-28 19:46:20 | INFO | temu | temu.py | 接口出现验证码,开始验证 token:NmZfD-p7kTsA6JWdhgWa3A5b2d930cdb74bf931
2024-04-28 19:46:20 | INFO | verify_captcha | verify_captcha.py | 验证码识别开始
2024-04-28 19:46:20 | INFO | request | request.py | get: https://www.temu.com/uk/bgn_verification.html?VerifyAuthToken=NmZfD-p7kTsA6JWdhgWa3A5b2d930cdb74bf931&from=https%3A%2F%2Fwww.temu.com%2F&type=iframe&iframeMsgId=3kcxsyrs4wmo32kscanic
2024-04-28 21:53:31 | INFO | request | request.py | post: https://www.temu.com/api/bg/circle/c/mall/newGoodsList
